Order Date|Channel|Brand Name|Product ID|ASIN|Title|UPC|Pack Size|No. Orders|Units Sold|Packs Sold|Sell-Out|Revenue|ASP|AOV|AOV:Units|Buy Box %|Sessions|PP CRV %|AMZ CRV %|created_on
2019-01-07|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|2|2|6.76|14.87|7.43|14.87|2.0 Units|||||2019-01-07 12:00:00
2019-03-25|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|3|3|10.14|12.66|4.22|12.66|3.0 Units|||||2019-03-25 12:00:00
2019-01-14|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|2|2|2|6.76|13.49|6.75|6.75|1.0 Units|||||2019-01-14 12:00:00
2019-01-04|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|12|1|12|1|40.56|64.17|64.17|64.17|1.0 Units|||||2019-01-04 12:00:00
2019-01-16|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|12|1|12|1|40.56|64.17|64.17|64.17|1.0 Units|||||2019-01-16 12:00:00
2019-01-31|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|12|1|12|1|40.56|64.17|64.17|64.17|1.0 Units|||||2019-01-31 12:00:00
2019-01-12|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|3|1|3|1|10.14|22.72|22.72|22.72|1.0 Units|||||2019-01-12 12:00:00
2019-02-04|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|6|1|6|1|20.28|38.77|38.77|38.77|1.0 Units|||||2019-02-04 12:00:00
2019-01-14|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|1|1|2.79|4.29|4.29|4.29|1.0 Units|||||2019-01-14 12:00:00
2019-02-08|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|1|1|2.79|4.29|4.29|4.29|1.0 Units|||||2019-02-08 12:00:00
2019-03-08|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|1|1|2.79|4.29|4.29|4.29|1.0 Units|||||2019-03-08 12:00:00
2019-01-24|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|1|1|2.79|4.31|4.31|4.31|1.0 Units|||||2019-01-24 12:00:00
2019-02-21|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|1|1|2.79|5.46|5.46|5.46|1.0 Units|||||2019-02-21 12:00:00
2019-01-18|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|1|1|2.79|5.93|5.93|5.93|1.0 Units|||||2019-01-18 12:00:00
2019-01-19|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|1|1|2.79|6.28|6.28|6.28|1.0 Units|||||2019-01-19 12:00:00
2019-03-30|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|12|12|33.48|47.88|3.99|47.88|12.0 Units|||||2019-03-30 12:00:00
2019-03-23|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|12|12|33.48|51.39|4.28|51.39|12.0 Units|||||2019-03-23 12:00:00
2019-01-28|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|2|2|5.58|10.71|5.36|10.71|2.0 Units|||||2019-01-28 12:00:00
2019-02-12|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|2|2|5.58|7.72|3.86|7.72|2.0 Units|||||2019-02-12 12:00:00
2019-01-06|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|2|2|5.58|7.85|3.92|7.85|2.0 Units|||||2019-01-06 12:00:00
2019-02-20|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|2|2|5.58|9.73|4.87|9.73|2.0 Units|||||2019-02-20 12:00:00
2019-03-31|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|24|24|66.96|94.81|3.95|94.81|24.0 Units|||||2019-03-31 12:00:00
2019-03-20|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|3|3|8.37|11.23|3.74|11.23|3.0 Units|||||2019-03-20 12:00:00
2019-02-19|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|3|3|8.37|12.48|4.16|12.48|3.0 Units|||||2019-02-19 12:00:00
2019-03-04|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|3|3|8.37|14.47|4.82|14.47|3.0 Units|||||2019-03-04 12:00:00
2019-03-25|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|3|3|8.37|14.47|4.82|14.47|3.0 Units|||||2019-03-25 12:00:00
2019-03-27|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|3|3|8.37|19.47|6.49|19.47|3.0 Units|||||2019-03-27 12:00:00
2019-03-06|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|1|6|6|16.74|23.99|4.00|23.99|6.0 Units|||||2019-03-06 12:00:00
2019-03-02|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|2|24|24|66.96|87.09|3.63|43.55|12.0 Units|||||2019-03-02 12:00:00
2019-03-11|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|2|4|4|11.16|14.27|3.57|7.13|2.0 Units|||||2019-03-11 12:00:00
2019-02-03|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|2|4|4|11.16|16.73|4.18|8.37|2.0 Units|||||2019-02-03 12:00:00
2019-02-28|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|2|7|7|19.53|37.72|5.39|18.86|3.5 Units|||||2019-02-28 12:00:00
2019-02-18|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|1|2|9|9|25.11|38.93|4.33|19.46|4.5 Units|||||2019-02-18 12:00:00
2019-02-11|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|12|1|12|1|33.48|43.09|43.09|43.09|1.0 Units|||||2019-02-11 12:00:00
2019-01-04|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|12|1|12|1|33.48|47.88|47.88|47.88|1.0 Units|||||2019-01-04 12:00:00
2019-01-31|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|12|1|12|1|33.48|47.88|47.88|47.88|1.0 Units|||||2019-01-31 12:00:00
2019-02-07|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|3|1|3|1|8.37|12.48|12.48|12.48|1.0 Units|||||2019-02-07 12:00:00
2019-01-15|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|3|1|3|1|8.37|13.22|13.22|13.22|1.0 Units|||||2019-01-15 12:00:00
2019-01-06|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|3|1|3|1|8.37|14.47|14.47|14.47|1.0 Units|||||2019-01-06 12:00:00
2019-01-22|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|3|1|3|1|8.37|14.47|14.47|14.47|1.0 Units|||||2019-01-22 12:00:00
2019-01-24|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|3|1|3|1|8.37|14.47|14.47|14.47|1.0 Units|||||2019-01-24 12:00:00
2019-02-02|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|3|1|3|1|8.37|14.47|14.47|14.47|1.0 Units|||||2019-02-02 12:00:00
2019-02-05|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|3|1|3|1|8.37|14.47|14.47|14.47|1.0 Units|||||2019-02-05 12:00:00
2019-02-10|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|6|1|6|1|16.74|22.00|22.00|22.00|1.0 Units|||||2019-02-10 12:00:00
2019-01-19|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|6|1|6|1|16.74|26.44|26.44|26.44|1.0 Units|||||2019-01-19 12:00:00
2019-02-13|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|6|1|6|1|16.74|26.44|26.44|26.44|1.0 Units|||||2019-02-13 12:00:00
2019-02-07|Interspire|Lanacane|1316705|NaN|Lanacane Maximum Strength Anti-itch Cream, 1 oz., 2in1 Fast Acting Itch Relief and Kills Germs|363824050072|6|2|12|2|33.48|48.63|24.32|24.32|1.0 Units|||||2019-02-07 12:00:00
2019-03-10|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|1|1|3.45|4.78|4.78|4.78|1.0 Units|||||2019-03-10 12:00:00
2019-02-07|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|1|1|3.45|7.30|7.30|7.30|1.0 Units|||||2019-02-07 12:00:00
2019-01-14|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|11|11|37.95|57.21|5.20|57.21|11.0 Units|||||2019-01-14 12:00:00
2019-03-24|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|12|12|41.40|63.17|5.26|63.17|12.0 Units|||||2019-03-24 12:00:00
2019-03-17|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|2|2|6.90|10.62|5.31|10.62|2.0 Units|||||2019-03-17 12:00:00
2019-01-16|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|21|21|72.45|100.36|4.78|100.36|21.0 Units|||||2019-01-16 12:00:00
2019-01-23|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|3|3|10.35|14.34|4.78|14.34|3.0 Units|||||2019-01-23 12:00:00
2019-02-26|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|3|3|10.35|17.44|5.81|17.44|3.0 Units|||||2019-02-26 12:00:00
2019-03-18|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|4|4|13.80|20.48|5.12|20.48|4.0 Units|||||2019-03-18 12:00:00
2019-03-08|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|6|6|20.70|26.21|4.37|26.21|6.0 Units|||||2019-03-08 12:00:00
2019-03-04|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|6|6|20.70|27.24|4.54|27.24|6.0 Units|||||2019-03-04 12:00:00
2019-03-27|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|6|6|20.70|27.24|4.54|27.24|6.0 Units|||||2019-03-27 12:00:00
2019-02-16|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|6|6|20.70|29.23|4.87|29.23|6.0 Units|||||2019-02-16 12:00:00
2019-02-21|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|6|6|20.70|29.23|4.87|29.23|6.0 Units|||||2019-02-21 12:00:00
2019-02-28|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|6|6|20.70|30.27|5.04|30.27|6.0 Units|||||2019-02-28 12:00:00
2019-01-12|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|6|6|20.70|31.86|5.31|31.86|6.0 Units|||||2019-01-12 12:00:00
2019-01-08|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|1|7|7|24.15|37.17|5.31|37.17|7.0 Units|||||2019-01-08 12:00:00
2019-03-12|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|2|36|36|124.20|177.78|4.94|88.89|18.0 Units|||||2019-03-12 12:00:00
2019-03-07|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|2|48|48|165.60|238.37|4.97|119.19|24.0 Units|||||2019-03-07 12:00:00
2019-03-01|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|3|20|20|69.00|99.73|4.99|33.24|6.7 Units|||||2019-03-01 12:00:00
2019-03-09|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|3|21|21|72.45|101.03|4.81|33.68|7.0 Units|||||2019-03-09 12:00:00
2019-03-16|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|1|3|37|37|127.65|172.52|4.66|57.51|12.3 Units|||||2019-03-16 12:00:00
2019-01-31|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|12|1|41.40|53.33|53.33|53.33|1.0 Units|||||2019-01-31 12:00:00
2019-02-03|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|12|1|41.40|53.33|53.33|53.33|1.0 Units|||||2019-02-03 12:00:00
2019-02-07|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|12|1|41.40|58.80|58.80|58.80|1.0 Units|||||2019-02-07 12:00:00
2019-01-05|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|12|1|41.40|59.26|59.26|59.26|1.0 Units|||||2019-01-05 12:00:00
2019-01-18|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|12|1|41.40|59.26|59.26|59.26|1.0 Units|||||2019-01-18 12:00:00
2019-01-14|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|24|2|82.80|118.52|59.26|118.52|2.0 Units|||||2019-01-14 12:00:00
2019-01-25|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|24|2|82.80|118.52|59.26|118.52|2.0 Units|||||2019-01-25 12:00:00
2019-02-08|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|24|2|82.80|118.52|59.26|118.52|2.0 Units|||||2019-02-08 12:00:00
2019-02-10|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|12|1|24|2|82.80|118.52|59.26|118.52|2.0 Units|||||2019-02-10 12:00:00
2019-01-20|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|3|1|3|1|10.35|17.44|17.44|17.44|1.0 Units|||||2019-01-20 12:00:00
2019-02-10|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|6|1|6|1|20.70|30.27|30.27|30.27|1.0 Units|||||2019-02-10 12:00:00
2019-01-11|Interspire|Lanacane|1316710|NaN|Lanacane Anti-friction Gel 1 oz|62200050117|6|1|6|1|20.70|32.26|32.26|32.26|1.0 Units|||||2019-01-11 12:00:00
2019-02-25|Interspire|LiceMD|1323180|NaN|LiceMD Head Lice Treatment, 4 oz.|62200003489|1|1|12|12|76.68|88.86|7.41|88.86|12.0 Units|||||2019-02-25 12:00:00
2019-01-09|Interspire|LiceMD|1323180|NaN|LiceMD Head Lice Treatment, 4 oz.|62200003489|6|1|6|1|38.34|50.43|50.43|50.43|1.0 Units|||||2019-01-09 12:00:00
2019-01-03|Interspire|LiceMD|1323180|NaN|LiceMD Head Lice Treatment, 4 oz.|62200003489|6|1|6|1|38.34|56.03|56.03|56.03|1.0 Units|||||2019-01-03 12:00:00
2019-01-23|Interspire|MegaRed|1306425|NaN|MegaRed Extra Strength Omega 3 Krill Oil 500mg Supplement, 40 ct|20525104465|1|1|1|1|16.40|25.23|25.23|25.23|1.0 Units|||||2019-01-23 12:00:00
2019-03-15|Interspire|MegaRed|1306425|NaN|MegaRed Extra Strength Omega 3 Krill Oil 500mg Supplement, 40 ct|20525104465|1|1|2|2|32.80|50.46|25.23|50.46|2.0 Units|||||2019-03-15 12:00:00
2019-03-08|Interspire|MegaRed|1453615|NaN|MegaRed Advanced 4in1 500mg, Concentrated Omega-3 Fish & Krill Oil Supplement 80 ct|20525960993|1|1|1|1|21.08|32.43|32.43|32.43|1.0 Units|||||2019-03-08 12:00:00
2019-02-26|Interspire|MegaRed|1453615|NaN|MegaRed Advanced 4in1 500mg, Concentrated Omega-3 Fish & Krill Oil Supplement 80 ct|20525960993|1|1|2|2|42.16|64.86|32.43|64.86|2.0 Units|||||2019-02-26 12:00:00
2019-02-11|Interspire|MegaRed|1453825|NaN|MegaRed 750mg Ultra Concentration Omega-3 Krill Oil 40 ct|20525951861|3|1|3|1|49.20|73.42|73.42|73.42|1.0 Units|||||2019-02-11 12:00:00
2019-02-13|Interspire|MegaRed|1488830|NaN|Megared Advanced Triple Absorption Omega-3 Softgels 800 mg 80 ea|20525974136|1|1|1|1|21.08|32.43|32.43|32.43|1.0 Units|||||2019-02-13 12:00:00
2019-01-25|Interspire|MegaRed|1489940|NaN|MegaRed 500mg Extra Strength Omega-3 Krill Oil 80 ea|20525980939|1|1|1|1|20.77|28.75|28.75|28.75|1.0 Units|||||2019-01-25 12:00:00
2019-02-02|Interspire|MegaRed|1490095|NaN|MegaRed 350mg Omega-3 Krill Oil, 120 softgels|20525953308|1|1|1|1|21.08|29.19|29.19|29.19|1.0 Units|||||2019-02-02 12:00:00
2019-03-17|Interspire|MegaRed|1490095|NaN|MegaRed 350mg Omega-3 Krill Oil, 120 softgels|20525953308|1|1|1|1|21.08|32.19|32.19|32.19|1.0 Units|||||2019-03-17 12:00:00
2019-03-12|Interspire|MegaRed|1490095|NaN|MegaRed 350mg Omega-3 Krill Oil, 120 softgels|20525953308|1|1|2|2|42.16|58.37|29.18|58.37|2.0 Units|||||2019-03-12 12:00:00
2019-01-12|Interspire|MegaRed|1490095|NaN|MegaRed 350mg Omega-3 Krill Oil, 120 softgels|20525953308|3|1|3|1|63.24|94.37|94.37|94.37|1.0 Units|||||2019-01-12 12:00:00
2019-01-05|Interspire|MegaRed|1532200|NaN|MegaRed Triple Absorption 800mg, Omega-3 Fish Oil Supplement 40 ea|20525974129|1|1|1|1|16.40|25.90|25.90|25.90|1.0 Units|||||2019-01-05 12:00:00
2019-01-23|Interspire|MegaRed|1532200|NaN|MegaRed Triple Absorption 800mg, Omega-3 Fish Oil Supplement 40 ea|20525974129|1|1|1|1|16.40|27.22|27.22|27.22|1.0 Units|||||2019-01-23 12:00:00
2019-01-01|Interspire|MegaRed|1532200|NaN|MegaRed Triple Absorption 800mg, Omega-3 Fish Oil Supplement 40 ea|20525974129|1|1|2|2|32.80|50.46|25.23|50.46|2.0 Units|||||2019-01-01 12:00:00
2019-02-07|Interspire|MegaRed|1583070|NaN|Schiff  Mega Red Extra Strength Omega-3 Krill Oil, 1000mg 60 ea|20525995490|3|1|3|1|63.24|92.84|92.84|92.84|1.0 Units|||||2019-02-07 12:00:00
2019-03-08|Interspire|MegaRed|1590575|NaN|MegaRed  350mg Omega-3 Krill Oil - No fishy aftertaste as with Fish Oil 130 ea|20525951267|1|1|1|1|16.76|19.19|19.19|19.19|1.0 Units|||||2019-03-08 12:00:00
2019-03-07|Interspire|MegaRed|1590575|NaN|MegaRed  350mg Omega-3 Krill Oil - No fishy aftertaste as with Fish Oil 130 ea|20525951267|1|1|1|1|16.76|25.98|25.98|25.98|1.0 Units|||||2019-03-07 12:00:00
2019-03-03|Interspire|MegaRed|1590580|NaN|MegaRed 500mg Extra Strength Omega-3 Krill Oil - No fishy aftertaste as with Fish Oil softgel 90 ea|20525952523|1|1|1|1|17.52|23.99|23.99|23.99|1.0 Units|||||2019-03-03 12:00:00
2019-03-25|Interspire|MegaRed|1590580|NaN|MegaRed 500mg Extra Strength Omega-3 Krill Oil - No fishy aftertaste as with Fish Oil softgel 90 ea|20525952523|1|1|1|1|17.52|23.99|23.99|23.99|1.0 Units|||||2019-03-25 12:00:00
2019-02-12|Interspire|MegaRed|1590580|NaN|MegaRed 500mg Extra Strength Omega-3 Krill Oil - No fishy aftertaste as with Fish Oil softgel 90 ea|20525952523|1|1|2|2|35.04|43.18|21.59|43.18|2.0 Units|||||2019-02-12 12:00:00
2019-03-02|Interspire|MegaRed|1590580|NaN|MegaRed 500mg Extra Strength Omega-3 Krill Oil - No fishy aftertaste as with Fish Oil softgel 90 ea|20525952523|1|1|3|3|52.56|69.81|23.27|69.81|3.0 Units|||||2019-03-02 12:00:00
2019-01-25|Interspire|Move Free|1138530|NaN|Move Free Advanced Plus MSM and Vitamin D3 Joint Health Supplement with Glucosamine and Chondroitin 80 ct|20525118356|1|1|1|1|14.57|22.42|22.42|22.42|1.0 Units|||||2019-01-25 12:00:00
2019-01-20|Interspire|Move Free|1138530|NaN|Move Free Advanced Plus MSM and Vitamin D3 Joint Health Supplement with Glucosamine and Chondroitin 80 ct|20525118356|1|1|1|1|14.57|22.43|22.43|22.43|1.0 Units|||||2019-01-20 12:00:00
2019-03-08|Interspire|Move Free|1376175|NaN|Move FreeUltra Omega Joint Health Supplement with Omega-3 Krill Oil and Hyaluronic Acid 30 ea|20525117809|1|1|3|3|43.71|52.19|17.40|52.19|3.0 Units|||||2019-03-08 12:00:00
2019-02-20|Interspire|Move Free|1376175|NaN|Move FreeUltra Omega Joint Health Supplement with Omega-3 Krill Oil and Hyaluronic Acid 30 ea|20525117809|1|1|3|3|43.71|58.72|19.57|58.72|3.0 Units|||||2019-02-20 12:00:00
2019-01-16|Interspire|Move Free|1581305|NaN|Move Free Advanced Ultra 2-in-1 With Comfortmax, Clinically Proven Joint Support, 60 Count|20525988751|1|1|1|1|23.46|38.08|38.08|38.08|1.0 Units|||||2019-01-16 12:00:00
2019-03-26|Interspire|Move Free|1581305|NaN|Move Free Advanced Ultra 2-in-1 With Comfortmax, Clinically Proven Joint Support, 60 Count|20525988751|1|1|3|3|70.38|105.02|35.01|105.02|3.0 Units|||||2019-03-26 12:00:00
2019-01-06|Interspire|Move Free|1590585|NaN|Move Free Glucosamine and Chondroitin Joint Health Supplement Tablets 200 ea|20525000019|1|1|2|2|38.16|42.10|21.05|42.10|2.0 Units|||||2019-01-06 12:00:00
2019-02-22|Interspire|Move Free|1590585|NaN|Move Free Glucosamine and Chondroitin Joint Health Supplement Tablets 200 ea|20525000019|1|1|2|2|38.16|46.78|23.39|46.78|2.0 Units|||||2019-02-22 12:00:00
2019-02-21|Interspire|Move Free|1590585|NaN|Move Free Glucosamine and Chondroitin Joint Health Supplement Tablets 200 ea|20525000019|1|1|2|2|38.16|51.98|25.99|51.98|2.0 Units|||||2019-02-21 12:00:00
2019-02-23|Interspire|Move Free|1590585|NaN|Move Free Glucosamine and Chondroitin Joint Health Supplement Tablets 200 ea|20525000019|1|1|2|2|38.16|61.91|30.95|61.91|2.0 Units|||||2019-02-23 12:00:00
2019-01-06|Interspire|Mucinex|1171845|NaN|Mucinex DM 12-Hour Expectorant and Cough Suppressant Tablets, 20 ct|363824056203|1|1|1|1|7.83|12.48|12.48|12.48|1.0 Units|||||2019-01-06 12:00:00
2019-02-10|Interspire|Mucinex|1171845|NaN|Mucinex DM 12-Hour Expectorant and Cough Suppressant Tablets, 20 ct|363824056203|1|1|1|1|7.83|12.48|12.48|12.48|1.0 Units|||||2019-02-10 12:00:00
2019-03-17|Interspire|Mucinex|1171845|NaN|Mucinex DM 12-Hour Expectorant and Cough Suppressant Tablets, 20 ct|363824056203|1|1|1|1|7.83|13.77|13.77|13.77|1.0 Units|||||2019-03-17 12:00:00
2019-02-28|Interspire|Mucinex|1171845|NaN|Mucinex DM 12-Hour Expectorant and Cough Suppressant Tablets, 20 ct|363824056203|1|1|1|1|7.83|13.87|13.87|13.87|1.0 Units|||||2019-02-28 12:00:00
2019-01-17|Interspire|Mucinex|1171845|NaN|Mucinex DM 12-Hour Expectorant and Cough Suppressant Tablets, 20 ct|363824056203|1|1|2|2|15.66|27.74|13.87|27.74|2.0 Units|||||2019-01-17 12:00:00
2019-01-28|Interspire|Mucinex|1171850|NaN|Mucinex DM 12 Hr Expectorant & Cough Suppressant Tablets, 40 ct|363824056401|1|1|1|1|14.41|21.68|21.68|21.68|1.0 Units|||||2019-01-28 12:00:00
